Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;5838;5422;6254;100,0;30;30;0;2;100,0;Totalt i retning Porsgrunn;4790;1045;210;317;109;410;393;17
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;6076;5716;6436;100,0;30;30;0;4;99,9;Totalt i retning Bamble;4975;1097;227;318;84;467;447;20
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;11914;11233;12595;100,0;30;30;0;6;99,9;Totalt;9765;2142;438;635;193;877;840;37
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;5561;5218;5904;100,0;31;31;0;2;100,0;1;4551;1008;195;293;95;426;408;18
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;5853;5502;6204;100,0;31;31;0;5;99,9;2;4795;1052;201;302;74;475;456;19
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;5561;5218;5904;100,0;31;31;0;3;99,9;Totalt i retning Porsgrunn;4551;1007;195;293;95;426;408;18
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;5853;5502;6204;100,0;31;31;0;5;99,9;Totalt i retning Bamble;4796;1052;201;302;74;475;456;19
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;11414;10781;12047;100,0;31;31;0;8;99,9;Totalt;9347;2060;396;595;169;901;864;37
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;4910;4639;5181;100,0;30;30;0;0;100,0;1;4036;874;163;224;80;406;389;17
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;5175;4888;5462;100,0;30;30;0;2;100,0;2;4262;912;164;235;61;452;434;18
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;4910;4639;5181;100,0;30;30;0;0;100,0;Totalt i retning Porsgrunn;4036;874;163;225;80;406;389;17
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;5175;4888;5462;100,0;30;30;0;1;100,0;Totalt i retning Bamble;4262;912;164;235;61;452;434;18
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;10085;9542;10628;100,0;30;30;0;2;100,0;Totalt;8297;1786;327;459;141;859;823;36
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;4717;4376;5058;100,0;31;31;0;0;100,0;1;4049;668;125;161;63;318;305;13
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;5053;4688;5418;100,0;31;31;0;1;100,0;2;4356;696;128;167;50;352;337;15
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;4717;4376;5058;100,0;31;31;0;0;100,0;Totalt i retning Porsgrunn;4049;668;125;161;63;318;305;13
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;5053;4688;5418;100,0;31;31;0;1;100,0;Totalt i retning Bamble;4356;696;128;166;50;352;337;15
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;9770;9076;10464;100,0;31;31;0;1;100,0;Totalt;8405;1363;253;328;113;670;642;28
05467V521165;Stathelle;FV352 S1D1 m475;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5474;5018;5930;100,0;31;31;0;0;100,0;1;5165;309;106;140;38;25;25;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5583;5110;6056;100,0;31;31;0;0;100,0;2;5236;346;116;132;75;23;23;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5583;5110;6056;100,0;31;31;0;1;100,0;Totalt i retning Stathelle;5236;347;116;132;75;23;23;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;5474;5018;5930;100,0;31;31;0;0;100,0;Totalt i retning Langesud;5165;309;106;140;38;25;25;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;11057;10128;11986;100,0;31;31;0;0;100,0;Totalt;10401;656;222;272;113;48;48;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5507;5021;5993;85,7;28;24;4;1;100,0;1;5172;334;111;152;33;39;39;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5601;5097;6105;85,7;28;24;4;1;100,0;2;5237;363;120;149;67;26;26;0
05467V521165;Stathelle;FV352 S1D1 m475;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;5601;5097;6105;85,7;28;24;4;1;100,0;Totalt i retning Stathelle;5237;363;120;149;67;26;26;0
