Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;11728;-;-;-;-;-;-;-;-;Totalt i retning Bamble;9117;2611;375;1708;78;450;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;10721;-;-;-;-;-;-;-;-;Totalt i retning Porsgrunn;8654;2067;183;1397;67;420;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;22449;-;-;-;-;-;-;-;-;Totalt;17771;4678;558;3105;145;870;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;8139;-;-;-;-;-;-;-;-;1;6402;1737;236;974;63;464;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;8305;-;-;-;-;-;-;-;-;2;6208;2097;383;1140;73;501;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;8305;-;-;-;-;-;-;-;-;Totalt i retning Bamble;6208;2097;383;1140;73;501;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;8139;-;-;-;-;-;-;-;-;Totalt i retning Porsgrunn;6402;1737;236;974;63;464;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;16444;-;-;-;-;-;-;-;-;Totalt;12610;3834;619;2114;136;965;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6054;-;-;-;-;-;-;-;-;1;4612;1442;280;600;61;501;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6199;-;-;-;-;-;-;-;-;2;4589;1610;339;661;70;540;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6199;-;-;-;-;-;-;-;-;Totalt i retning Bamble;4589;1610;339;661;70;540;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;6054;-;-;-;-;-;-;-;-;Totalt i retning Porsgrunn;4612;1442;280;600;61;501;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;12253;-;-;-;-;-;-;-;-;Totalt;9201;3052;619;1261;131;1041;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;5732;-;-;-;-;-;-;-;-;1;4544;1188;248;422;58;460;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;5964;-;-;-;-;-;-;-;-;2;4708;1256;256;450;67;483;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;5964;-;-;-;-;-;-;-;-;Totalt i retning Bamble;4708;1256;256;450;67;483;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;5732;-;-;-;-;-;-;-;-;Totalt i retning Porsgrunn;4544;1188;248;422;58;460;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;11696;-;-;-;-;-;-;-;-;Totalt;9252;2444;504;872;125;943;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;5433;-;-;-;-;-;-;-;-;1;4482;951;201;270;62;418;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;5812;-;-;-;-;-;-;-;-;2;4839;973;182;279;72;440;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;5812;-;-;-;-;-;-;-;-;Totalt i retning Bamble;4839;973;182;279;72;440;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;5433;-;-;-;-;-;-;-;-;Totalt i retning Porsgrunn;4482;951;201;270;62;418;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;11245;-;-;-;-;-;-;-;-;Totalt;9321;1924;383;549;134;858;-;-
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;5011;4643;5379;99,6;31;31;0;1;100,0;1;4268;743;151;196;51;345;340;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;5500;5074;5926;99,6;31;31;0;1;100,0;2;4751;748;129;202;59;358;353;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;5011;4643;5379;99,6;31;31;0;1;100,0;Totalt i retning Porsgrunn;4268;743;151;196;51;345;340;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;5500;5074;5926;99,6;31;31;0;1;100,0;Totalt i retning Bamble;4751;748;129;202;59;358;353;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;10511;9729;11293;99,6;31;31;0;1;100,0;Totalt;9019;1490;279;398;110;703;693;10
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;9823;-;-;-;-;-;-;-;-;1;9256;567;189;211;93;74;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;10044;-;-;-;-;-;-;-;-;2;9469;575;179;242;74;80;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;9823;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9256;567;189;211;93;74;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;10044;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9469;575;179;242;74;80;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;19867;-;-;-;-;-;-;-;-;Totalt;18725;1142;368;453;167;154;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;10272;-;-;-;-;-;-;-;-;1;9664;608;193;228;101;86;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;10563;-;-;-;-;-;-;-;-;2;9941;622;191;258;79;94;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;10272;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9664;608;193;228;101;86;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;10563;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9941;622;191;258;79;94;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;20835;-;-;-;-;-;-;-;-;Totalt;19605;1230;384;486;180;180;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;10678;-;-;-;-;-;-;-;-;1;10046;632;221;284;58;69;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;11001;-;-;-;-;-;-;-;-;2;10383;618;212;282;48;76;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;10678;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;10046;632;221;284;58;69;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;11001;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;10383;618;212;282;48;76;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;21679;-;-;-;-;-;-;-;-;Totalt;20429;1250;433;566;106;145;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;10155;-;-;-;-;-;-;-;-;1;9492;663;236;317;47;63;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;10550;-;-;-;-;-;-;-;-;2;9892;658;230;314;43;71;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;10155;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9492;663;236;317;47;63;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;10550;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9892;658;230;314;43;71;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;20705;-;-;-;-;-;-;-;-;Totalt;19384;1321;466;631;90;134;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;9988;-;-;-;-;-;-;-;-;1;9317;671;242;318;47;64;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;10326;-;-;-;-;-;-;-;-;2;9656;670;238;315;43;74;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;9988;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9317;671;242;318;47;64;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;10326;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9656;670;238;315;43;74;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;20314;-;-;-;-;-;-;-;-;Totalt;18973;1341;480;633;90;138;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;10369;-;-;-;-;-;-;-;-;1;9621;748;270;358;51;69;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;10742;-;-;-;-;-;-;-;-;2;10001;741;262;348;49;82;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;10369;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9621;748;270;358;51;69;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;10742;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;10001;741;262;348;49;82;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;21110;-;-;-;-;-;-;-;-;Totalt;19622;1488;532;706;100;150;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;8813;-;-;-;-;-;-;-;-;1;8170;643;229;325;37;52;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;9109;-;-;-;-;-;-;-;-;2;8463;646;228;322;38;58;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;8813;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;8170;643;229;325;37;52;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;9109;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;8463;646;228;322;38;58;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;17922;-;-;-;-;-;-;-;-;Totalt;16633;1289;457;647;75;110;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;9803;-;-;-;-;-;-;-;-;1;9125;678;244;330;43;61;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;10103;-;-;-;-;-;-;-;-;2;9433;670;237;318;43;72;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;9803;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9125;678;244;330;43;61;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;10103;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9433;670;237;318;43;72;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;19906;-;-;-;-;-;-;-;-;Totalt;18558;1348;481;648;86;133;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;10521;-;-;-;-;-;-;-;-;1;9770;751;257;352;61;81;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;10734;-;-;-;-;-;-;-;-;2;10001;733;239;344;58;92;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;10521;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9770;751;257;352;61;81;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;10734;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;10001;733;239;344;58;92;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;21255;-;-;-;-;-;-;-;-;Totalt;19771;1484;496;696;119;173;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;10316;-;-;-;-;-;-;-;-;1;9601;715;239;342;62;72;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;10572;-;-;-;-;-;-;-;-;2;9868;704;230;332;64;78;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;10316;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9601;715;239;342;62;72;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;10572;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9868;704;230;332;64;78;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;20888;-;-;-;-;-;-;-;-;Totalt;19469;1419;469;674;126;150;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10236;-;-;-;-;-;-;-;-;1;9494;742;264;291;105;82;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10433;-;-;-;-;-;-;-;-;2;9681;752;243;301;113;95;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10236;-;-;-;-;-;-;-;-;Totalt i retning SKIEN;9494;742;264;291;105;82;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10433;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;9681;752;243;301;113;95;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;20669;-;-;-;-;-;-;-;-;Totalt;19175;1494;507;592;218;177;-;-
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;9960;9097;10823;99,7;31;31;0;1;100,0;1;9294;665;263;231;101;70;70;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;10130;9280;10980;99,7;31;31;0;31;99,7;2;9431;667;239;239;110;79;78;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;10130;9280;10980;99,7;31;31;0;31;99,7;Totalt i retning PORSGRUNN;9432;667;239;239;110;79;78;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;9959;9096;10822;99,7;31;31;0;0;100,0;Totalt i retning SKIEN;9294;665;263;231;101;70;70;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;20089;18376;21802;99,7;31;31;0;31;99,8;Totalt;18725;1332;501;470;211;149;148;1
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;3333;-;-;-;-;-;-;-;-;1;3054;279;116;116;10;37;-;-
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;3488;-;-;-;-;-;-;-;-;2;3260;228;74;113;10;31;-;-
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;3333;-;-;-;-;-;-;-;-;Totalt i retning PORSGRUNN;3054;279;116;116;10;37;-;-
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;3488;-;-;-;-;-;-;-;-;Totalt i retning VALLERMYRENE;3260;228;74;113;10;31;-;-
13087V521202;Porsgrunntunnelen;FV356 S1D1 m358;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;6821;-;-;-;-;-;-;-;-;Totalt;6314;507;190;229;20;68;-;-
