Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;6400;5941;6859;99,0;30;30;0;1;100,0;2;5353;1046;195;346;72;432;425;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;5804;5441;6167;99,0;30;30;0;2;100,0;Totalt i retning Porsgrunn;4777;1026;212;333;63;419;412;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;6399;5940;6858;99,0;30;30;0;0;100,0;Totalt i retning Bamble;5353;1046;195;346;72;432;425;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;12203;11463;12943;99,0;30;30;0;2;100,0;Totalt;10130;2071;407;679;135;851;837;14
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;6850;6221;7479;99,3;31;31;0;3;100,0;1;5757;1090;238;399;73;380;374;6
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;7257;6515;7999;99,3;31;31;0;3;100,0;2;6133;1120;224;414;78;404;399;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;6850;6221;7479;99,3;31;31;0;3;100,0;Totalt i retning Porsgrunn;5757;1090;238;399;73;380;374;6
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;7257;6515;7999;99,3;31;31;0;3;100,0;Totalt i retning Bamble;6133;1120;225;414;78;404;399;5
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;14107;13090;15124;99,3;31;31;0;6;100,0;Totalt;11890;2211;463;813;151;784;772;12
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;8654;7807;9501;99,7;30;30;0;3;100,0;1;7295;1355;321;491;99;444;436;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;9235;8359;10111;99,7;30;30;0;4;100,0;2;7837;1394;299;524;102;468;460;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;8654;7807;9501;99,7;30;30;0;4;100,0;Totalt i retning Porsgrunn;7295;1355;321;491;99;444;436;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;9235;8359;10111;99,7;30;30;0;4;100,0;Totalt i retning Bamble;7837;1394;299;524;102;468;460;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;17889;16372;19406;99,7;30;30;0;7;100,0;Totalt;15132;2749;620;1015;201;913;896;17
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;12038;11650;12426;99,8;31;31;0;6;100,0;1;10505;1527;399;613;158;357;350;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;12518;12098;12938;99,8;31;31;0;8;99,9;2;10977;1534;371;680;119;364;357;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;12038;11650;12426;99,8;31;31;0;6;100,0;Totalt i retning Porsgrunn;10505;1527;399;613;158;357;350;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;12518;12098;12938;99,8;31;31;0;8;99,9;Totalt i retning Bamble;10977;1534;371;680;119;364;357;7
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;24556;23939;25173;99,8;31;31;0;14;99,9;Totalt;21482;3060;770;1293;277;721;707;14
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10438;9933;10943;99,6;31;31;0;4;100,0;1;8957;1477;360;554;139;423;414;9
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10362;9740;10984;99,6;31;31;0;2;100,0;2;8920;1440;340;552;110;438;429;9
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10439;9934;10944;99,6;31;31;0;3;100,0;Totalt i retning Porsgrunn;8958;1478;360;555;140;423;414;9
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10361;9739;10983;99,6;31;31;0;2;100,0;Totalt i retning Bamble;8919;1440;340;552;110;438;429;9
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;20800;19809;21791;99,6;31;31;0;6;100,0;Totalt;17877;2918;700;1106;250;861;843;18
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;7854;7272;8436;99,8;30;30;0;2;100,0;1;6577;1276;286;439;112;438;428;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;8185;7517;8853;99,8;30;30;0;1;100,0;2;6922;1262;265;450;100;448;438;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;7855;7273;8437;99,8;30;30;0;2;100,0;Totalt i retning Porsgrunn;6577;1276;286;439;112;439;429;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;8184;7516;8852;99,8;30;30;0;1;100,0;Totalt i retning Bamble;6921;1261;265;450;100;447;437;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;16039;14858;17220;99,8;30;30;0;3;100,0;Totalt;13498;2538;551;889;212;886;866;20
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;6782;6439;7125;100,0;31;31;0;2;100,0;1;5669;1112;241;374;70;427;417;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;6932;6527;7337;100,0;31;31;0;1;100,0;2;5848;1084;214;358;74;437;427;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;6783;6440;7126;100,0;31;31;0;2;100,0;Totalt i retning Porsgrunn;5670;1112;241;374;70;427;417;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;6931;6526;7336;100,0;31;31;0;1;100,0;Totalt i retning Bamble;5847;1083;214;358;74;437;427;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;13714;13038;14390;100,0;31;31;0;2;100,0;Totalt;11517;2195;456;732;144;864;844;20
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;5925;5619;6231;100,0;30;30;0;1;100,0;1;4928;996;209;266;65;456;446;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;6102;5747;6457;100,0;30;30;0;1;100,0;2;5120;981;184;266;75;456;446;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;5929;5622;6236;100,0;30;30;0;1;100,0;Totalt i retning Porsgrunn;4931;998;210;266;65;457;447;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;6097;5743;6451;100,0;30;30;0;0;100,0;Totalt i retning Bamble;5117;980;183;266;75;455;445;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;12027;11371;12683;100,0;30;30;0;2;100,0;Totalt;10048;1977;393;532;140;912;892;20
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;5714;5270;6158;100,0;31;31;0;0;100,0;1;4914;799;167;209;54;370;362;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;5912;5406;6418;100,0;31;31;0;0;100,0;2;5138;774;139;212;57;366;358;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;5715;5271;6159;100,0;31;31;0;1;100,0;Totalt i retning Porsgrunn;4915;799;167;209;54;370;362;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;5912;5406;6418;100,0;31;31;0;0;100,0;Totalt i retning Bamble;5138;774;139;212;57;366;358;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;11626;10685;12567;100,0;31;31;0;0;100,0;Totalt;10052;1573;305;421;111;736;720;16
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;9255;8440;10070;99,7;31;31;0;0;100,0;1;8615;639;266;208;95;69;69;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;9502;8741;10263;99,7;31;31;0;25;99,7;2;8836;641;243;218;100;80;79;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;9503;8742;10264;99,7;31;31;0;26;99,7;Totalt i retning PORSGRUNN;8837;641;243;218;100;80;79;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;9254;8439;10069;99,7;31;31;0;0;100,0;Totalt i retning SKIEN;8615;639;266;208;95;69;69;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-01-01T00:00+01:00;2016-02-01T00:00+01:00;2016;1;18758;17183;20333;99,7;31;31;0;26;99,9;Totalt;17451;1280;509;426;195;150;149;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-02-01T00:00+01:00;2016-03-01T00:00+01:00;2016;2;9915;9197;10633;96,4;29;28;1;0;100,0;1;9214;701;286;243;101;71;71;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-02-01T00:00+01:00;2016-03-01T00:00+01:00;2016;2;10134;9499;10769;96,4;29;28;1;24;99,8;2;9415;696;260;247;103;85;84;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-02-01T00:00+01:00;2016-03-01T00:00+01:00;2016;2;10134;9499;10769;96,4;29;28;1;23;99,8;Totalt i retning PORSGRUNN;9415;696;260;247;103;85;84;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-02-01T00:00+01:00;2016-03-01T00:00+01:00;2016;2;9915;9197;10633;96,4;29;28;1;0;100,0;Totalt i retning SKIEN;9214;701;286;243;101;71;71;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-02-01T00:00+01:00;2016-03-01T00:00+01:00;2016;2;20049;18698;21400;96,4;29;28;1;24;99,9;Totalt;18629;1396;546;490;204;156;155;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-03-01T00:00+01:00;2016-04-01T00:00+02:00;2016;3;9636;8764;10508;99,4;31;31;0;0;100,0;1;8936;699;278;248;101;72;72;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-03-01T00:00+01:00;2016-04-01T00:00+02:00;2016;3;9832;9006;10658;99,4;31;31;0;26;99,7;2;9107;698;251;255;106;86;85;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-03-01T00:00+01:00;2016-04-01T00:00+02:00;2016;3;9833;9006;10660;99,4;31;31;0;26;99,7;Totalt i retning PORSGRUNN;9108;699;251;255;106;86;85;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-03-01T00:00+01:00;2016-04-01T00:00+02:00;2016;3;9635;8763;10507;99,4;31;31;0;0;100,0;Totalt i retning SKIEN;8935;699;278;248;101;72;72;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-03-01T00:00+01:00;2016-04-01T00:00+02:00;2016;3;19468;17773;21163;99,4;31;31;0;27;99,9;Totalt;18044;1398;529;503;207;159;157;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;10511;9893;11129;99,6;30;30;0;1;100,0;1;9643;867;336;342;107;83;83;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;10893;10271;11515;99,6;30;30;0;61;99,4;2;9939;893;311;350;130;103;100;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;10893;10271;11515;99,6;30;30;0;61;99,4;Totalt i retning PORSGRUNN;9939;893;311;350;130;103;100;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;10510;9892;11128;99,6;30;30;0;1;100,0;Totalt i retning SKIEN;9642;867;336;342;107;83;83;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-04-01T00:00+02:00;2016-05-01T00:00+02:00;2016;4;21404;20166;22642;99,6;30;30;0;62;99,7;Totalt;19581;1760;647;691;236;186;183;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;10027;9288;10766;99,3;31;31;0;0;100,0;1;9184;842;318;346;96;82;82;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;10333;9569;11097;99,3;31;31;0;58;99,4;2;9404;871;294;360;112;105;102;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;10334;9570;11098;99,3;31;31;0;58;99,4;Totalt i retning PORSGRUNN;9405;871;294;360;112;105;102;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;10027;9288;10766;99,3;31;31;0;1;100,0;Totalt i retning SKIEN;9184;842;318;346;96;82;82;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-05-01T00:00+02:00;2016-06-01T00:00+02:00;2016;5;20361;18859;21863;99,3;31;31;0;60;99,7;Totalt;18588;1713;612;707;208;187;184;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;10384;9725;11043;99,6;30;30;0;1;100,0;1;9438;946;356;398;101;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;10781;10099;11463;99,6;30;30;0;46;99,6;2;9779;956;328;406;115;106;104;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;10782;10100;11464;99,6;30;30;0;46;99,6;Totalt i retning PORSGRUNN;9780;956;328;406;115;106;104;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;10384;9725;11043;99,6;30;30;0;1;100,0;Totalt i retning SKIEN;9437;945;356;398;101;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-06-01T00:00+02:00;2016-07-01T00:00+02:00;2016;6;21165;19824;22506;99,6;30;30;0;47;99,8;Totalt;19217;1901;684;804;216;198;195;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;8561;8084;9038;99,6;31;31;0;1;100,0;1;7814;746;276;324;88;58;58;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;9034;8535;9533;99,6;31;31;0;15;99,8;2;8256;764;270;340;89;65;64;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;9034;8535;9533;99,6;31;31;0;14;99,8;Totalt i retning PORSGRUNN;8256;764;270;340;89;65;64;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;8561;8084;9038;99,6;31;31;0;1;100,0;Totalt i retning SKIEN;7813;746;276;324;88;58;58;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-07-01T00:00+02:00;2016-08-01T00:00+02:00;2016;7;17595;16621;18569;99,6;31;31;0;15;99,9;Totalt;16069;1510;546;664;177;123;122;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;9946;9378;10514;99,7;31;31;0;0;100,0;1;9058;888;329;360;110;88;88;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10366;9790;10942;99,7;31;31;0;35;99,7;2;9441;890;302;366;121;101;99;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;10366;9791;10941;99,7;31;31;0;35;99,7;Totalt i retning PORSGRUNN;9441;890;302;366;121;101;99;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;9946;9378;10514;99,7;31;31;0;1;100,0;Totalt i retning SKIEN;9058;887;329;360;110;88;88;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-08-01T00:00+02:00;2016-09-01T00:00+02:00;2016;8;20313;19173;21453;99,7;31;31;0;37;99,8;Totalt;18499;1777;631;726;231;189;187;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;10311;9664;10958;99,7;30;30;0;1;100,0;1;9368;943;346;373;122;101;101;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;10654;10065;11243;99,7;30;30;0;49;99,5;2;9654;952;313;382;139;117;115;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;10655;10066;11244;99,7;30;30;0;49;99,5;Totalt i retning PORSGRUNN;9654;952;313;382;139;117;115;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;10311;9664;10958;99,7;30;30;0;1;100,0;Totalt i retning SKIEN;9367;943;346;373;122;101;101;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-09-01T00:00+02:00;2016-10-01T00:00+02:00;2016;9;20966;19731;22201;99,7;30;30;0;50;99,8;Totalt;19022;1894;660;755;261;219;216;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;8812;8192;9432;100,0;31;31;0;0;100,0;1;8011;801;289;314;106;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;8987;8397;9577;100,0;31;31;0;27;99,7;2;8166;793;268;311;116;99;98;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;8988;8398;9578;100,0;31;31;0;27;99,7;Totalt i retning PORSGRUNN;8167;793;268;311;116;99;98;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;8812;8192;9432;100,0;31;31;0;1;100,0;Totalt i retning SKIEN;8011;801;289;314;106;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-10-01T00:00+02:00;2016-11-01T00:00+01:00;2016;10;17800;16594;19006;100,0;31;31;0;28;99,8;Totalt;16178;1594;557;626;222;190;189;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;9463;8804;10122;100,0;30;30;0;1;100,0;1;8653;809;302;288;127;92;92;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;9824;9176;10472;100,0;30;30;0;46;99,5;2;8947;830;276;298;147;109;107;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;9824;9176;10472;100,0;30;30;0;46;99,5;Totalt i retning PORSGRUNN;8948;830;276;298;147;109;107;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;9462;8804;10120;100,0;30;30;0;0;100,0;Totalt i retning SKIEN;8653;809;302;288;127;92;92;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-11-01T00:00+01:00;2016-12-01T00:00+01:00;2016;11;19286;17980;20592;100,0;30;30;0;46;99,8;Totalt;17601;1639;578;586;273;202;199;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;9166;8390;9942;100,0;31;31;0;0;100,0;1;8523;643;244;225;109;65;65;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;9485;8698;10272;100,0;31;31;0;33;99,7;2;8804;648;223;232;117;75;73;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;9486;8699;10273;100,0;31;31;0;33;99,7;Totalt i retning PORSGRUNN;8805;648;223;232;117;75;73;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2016-12-01T00:00+01:00;2017-01-01T00:00+01:00;2016;12;9165;8389;9941;100,0;31;31;0;0;100,0;Totalt i retning SKIEN;8522;643;244;225;109;65;65;0
