Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5131;4810;5452;100,0;28;28;0;1;100,0;Totalt i retning Porsgrunn;4258;872;172;209;57;433;425;8
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5432;5074;5790;100,0;28;28;0;1;100,0;Totalt i retning Bamble;4576;855;148;210;62;435;426;9
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;10562;9899;11225;100,0;28;28;0;0;100,0;Totalt;8835;1727;321;419;119;868;851;17
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5735;5405;6065;100,0;31;31;0;1;100,0;1;4711;1023;206;260;68;489;477;12
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;6237;5837;6637;100,0;31;31;0;1;100,0;2;5224;1012;184;269;70;488;475;13
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5735;5405;6065;100,0;31;31;0;1;100,0;Totalt i retning Porsgrunn;4711;1023;206;260;68;489;477;12
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;6237;5836;6638;100,0;31;31;0;1;100,0;Totalt i retning Bamble;5224;1012;184;269;70;488;475;13
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;11972;11259;12685;100,0;31;31;0;2;100,0;Totalt;9935;2035;390;529;138;978;953;25
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;7301;6577;8025;66,7;30;20;10;2;100,0;1;6213;1086;245;370;69;402;392;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;7930;7047;8813;66,7;30;20;10;1;100,0;2;6820;1109;232;392;74;411;401;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;7315;6592;8038;66,7;30;20;10;3;100,0;Totalt i retning Porsgrunn;6224;1088;246;371;69;403;393;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;7916;7035;8797;66,7;30;20;10;1;100,0;Totalt i retning Bamble;6808;1107;231;392;74;410;400;10
00344V521377;Bambletunnelen syd;EV18 S26D1 m1260;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;15231;13866;16596;66,7;30;20;10;4;100,0;Totalt;13033;2195;477;762;142;813;794;19
05467V521165;Stathelle;FV352 S1D1 m475;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;5114;-;-;-;-;-;-;-;-;1;4852;262;76;116;46;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;5214;-;-;-;-;-;-;-;-;2;4901;313;98;113;79;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;5114;-;-;-;-;-;-;-;-;Totalt i retning Langesud;4852;262;76;116;46;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;5214;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;4901;313;98;113;79;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;10328;-;-;-;-;-;-;-;-;Totalt;9753;575;174;229;125;47;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5247;-;-;-;-;-;-;-;-;1;4977;270;77;121;48;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5298;-;-;-;-;-;-;-;-;2;4971;327;105;117;82;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5247;-;-;-;-;-;-;-;-;Totalt i retning Langesud;4977;270;77;121;48;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;5298;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;4971;327;105;117;82;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;10545;-;-;-;-;-;-;-;-;Totalt;9948;597;182;238;130;47;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5671;-;-;-;-;-;-;-;-;1;5379;292;85;132;50;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5624;-;-;-;-;-;-;-;-;2;5277;347;111;128;85;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5671;-;-;-;-;-;-;-;-;Totalt i retning Langesud;5379;292;85;132;50;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;5624;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;5277;347;111;128;85;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;11295;-;-;-;-;-;-;-;-;Totalt;10656;639;196;260;135;48;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;6107;-;-;-;-;-;-;-;-;1;5811;296;94;133;46;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;6012;-;-;-;-;-;-;-;-;2;5673;339;108;129;80;22;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;6107;-;-;-;-;-;-;-;-;Totalt i retning Langesud;5811;296;94;133;46;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;6012;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;5673;339;108;129;80;22;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;12119;-;-;-;-;-;-;-;-;Totalt;11484;635;202;262;126;45;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;6972;-;-;-;-;-;-;-;-;1;6621;351;114;161;51;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;6908;-;-;-;-;-;-;-;-;2;6516;392;122;159;87;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;6972;-;-;-;-;-;-;-;-;Totalt i retning Langesud;6621;351;114;161;51;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;6908;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;6516;392;122;159;87;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;13880;-;-;-;-;-;-;-;-;Totalt;13137;743;236;320;138;49;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;8360;-;-;-;-;-;-;-;-;1;7930;430;135;212;57;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;8061;-;-;-;-;-;-;-;-;2;7592;469;131;216;98;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;8360;-;-;-;-;-;-;-;-;Totalt i retning Langesud;7930;430;135;212;57;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;8061;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;7592;469;131;216;98;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;16421;-;-;-;-;-;-;-;-;Totalt;15522;899;266;428;155;50;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;9317;-;-;-;-;-;-;-;-;1;8865;452;138;233;56;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;8900;-;-;-;-;-;-;-;-;2;8421;479;119;241;96;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;9317;-;-;-;-;-;-;-;-;Totalt i retning Langesud;8865;452;138;233;56;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;8900;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;8421;479;119;241;96;23;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;18217;-;-;-;-;-;-;-;-;Totalt;17286;931;257;474;152;48;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;7872;-;-;-;-;-;-;-;-;1;7438;434;135;217;56;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;7774;-;-;-;-;-;-;-;-;2;7309;465;124;220;97;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;7872;-;-;-;-;-;-;-;-;Totalt i retning Langesud;7438;434;135;217;56;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;7774;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;7309;465;124;220;97;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;15646;-;-;-;-;-;-;-;-;Totalt;14747;899;259;437;153;50;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;6468;-;-;-;-;-;-;-;-;1;6086;382;119;183;54;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;6385;-;-;-;-;-;-;-;-;2;5978;407;109;181;93;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;6468;-;-;-;-;-;-;-;-;Totalt i retning Langesud;6086;382;119;183;54;26;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;6385;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;5978;407;109;181;93;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;12853;-;-;-;-;-;-;-;-;Totalt;12064;789;228;364;147;50;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-10-01T00:00+02:00;2017-11-01T00:00+01:00;2017;10;6123;-;-;-;-;-;-;-;-;1;5772;351;113;162;51;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-10-01T00:00+02:00;2017-11-01T00:00+01:00;2017;10;6117;-;-;-;-;-;-;-;-;2;5737;380;109;159;88;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-10-01T00:00+02:00;2017-11-01T00:00+01:00;2017;10;6123;-;-;-;-;-;-;-;-;Totalt i retning Langesud;5772;351;113;162;51;25;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-10-01T00:00+02:00;2017-11-01T00:00+01:00;2017;10;6117;-;-;-;-;-;-;-;-;Totalt i retning Stathelle;5737;380;109;159;88;24;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-10-01T00:00+02:00;2017-11-01T00:00+01:00;2017;10;12240;-;-;-;-;-;-;-;-;Totalt;11509;731;222;321;139;49;-;-
05467V521165;Stathelle;FV352 S1D1 m475;2017-11-01T00:00+01:00;2017-12-01T00:00+01:00;2017;11;5864;5484;6244;100,0;30;30;0;0;100,0;1;5551;313;105;146;36;26;26;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-11-01T00:00+01:00;2017-12-01T00:00+01:00;2017;11;5980;5583;6377;100,0;30;30;0;0;100,0;2;5627;352;112;143;72;24;24;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-11-01T00:00+01:00;2017-12-01T00:00+01:00;2017;11;5980;5583;6377;100,0;30;30;0;1;100,0;Totalt i retning Stathelle;5627;352;112;143;72;24;24;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-11-01T00:00+01:00;2017-12-01T00:00+01:00;2017;11;5865;5485;6245;100,0;30;30;0;1;100,0;Totalt i retning Langesud;5551;313;105;146;36;26;26;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-11-01T00:00+01:00;2017-12-01T00:00+01:00;2017;11;11845;11068;12622;100,0;30;30;0;1;100,0;Totalt;11178;665;217;289;108;51;51;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-12-01T00:00+01:00;2018-01-01T00:00+01:00;2017;12;5434;4893;5975;100,0;31;31;0;0;100,0;1;5163;272;86;105;57;22;22;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-12-01T00:00+01:00;2018-01-01T00:00+01:00;2017;12;5519;4973;6065;100,0;31;31;0;18;99,7;2;5200;301;90;101;89;21;21;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-12-01T00:00+01:00;2018-01-01T00:00+01:00;2017;12;5519;4973;6065;100,0;31;31;0;18;99,7;Totalt i retning Stathelle;5199;301;90;101;89;21;21;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-12-01T00:00+01:00;2018-01-01T00:00+01:00;2017;12;5435;4894;5976;100,0;31;31;0;1;100,0;Totalt i retning Langesud;5163;272;86;105;57;22;22;0
05467V521165;Stathelle;FV352 S1D1 m475;2017-12-01T00:00+01:00;2018-01-01T00:00+01:00;2017;12;10953;9867;12039;100,0;31;31;0;18;99,8;Totalt;10362;573;176;207;147;44;43;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;8830;8125;9535;100,0;31;31;0;0;100,0;1;8129;701;259;235;123;84;84;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;9154;8503;9805;100,0;31;31;0;29;99,7;2;8412;713;244;245;129;95;94;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;9154;8503;9805;100,0;31;31;0;28;99,7;Totalt i retning PORSGRUNN;8412;714;244;245;129;95;94;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;8830;8125;9535;100,0;31;31;0;0;100,0;Totalt i retning SKIEN;8128;701;259;235;123;84;84;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-01-01T00:00+01:00;2017-02-01T00:00+01:00;2017;1;17984;16629;19339;100,0;31;31;0;29;99,8;Totalt;16540;1415;504;480;252;179;177;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;9022;8308;9736;100,0;28;28;0;0;100,0;1;8307;714;276;241;118;79;79;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;9380;8743;10017;100,0;28;28;0;21;99,8;2;8648;712;251;247;122;91;90;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;9380;8743;10017;100,0;28;28;0;20;99,8;Totalt i retning PORSGRUNN;8648;712;251;247;122;91;90;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;9021;8307;9735;100,0;28;28;0;0;100,0;Totalt i retning SKIEN;8306;714;276;241;118;79;79;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-02-01T00:00+01:00;2017-03-01T00:00+01:00;2017;2;18402;17053;19751;100,0;28;28;0;21;99,9;Totalt;16955;1426;528;488;239;171;170;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;9534;8852;10216;99,9;31;31;0;0;100,0;1;8713;820;305;279;134;103;103;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;9812;9207;10417;99,9;31;31;0;47;99,5;2;8937;827;276;286;153;112;110;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;9813;9208;10418;99,9;31;31;0;48;99,5;Totalt i retning PORSGRUNN;8938;827;276;286;153;112;110;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;9533;8851;10215;99,9;31;31;0;0;100,0;Totalt i retning SKIEN;8713;820;305;279;134;103;103;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-03-01T00:00+01:00;2017-04-01T00:00+02:00;2017;3;19346;18060;20632;99,9;31;31;0;48;99,8;Totalt;17651;1647;581;565;287;215;213;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;9003;8183;9823;100,0;30;30;0;1;100,0;1;8195;807;277;309;121;100;100;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;9316;8540;10092;100,0;30;30;0;64;99,3;2;8433;820;255;311;144;109;106;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;9317;8541;10093;100,0;30;30;0;64;99,3;Totalt i retning PORSGRUNN;8433;820;255;311;144;109;106;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;9002;8182;9822;100,0;30;30;0;1;100,0;Totalt i retning SKIEN;8194;807;277;309;121;100;100;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-04-01T00:00+02:00;2017-05-01T00:00+02:00;2017;4;18319;16726;19912;100,0;30;30;0;65;99,6;Totalt;16628;1627;532;620;265;209;206;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;9439;8712;10166;99,8;31;31;0;1;100,0;1;8553;885;326;354;113;92;92;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;9726;9004;10448;99,8;31;31;0;90;99,1;2;8726;911;300;360;137;113;110;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;9726;9003;10449;99,8;31;31;0;89;99,1;Totalt i retning PORSGRUNN;8727;910;300;360;137;113;110;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;9438;8711;10165;99,8;31;31;0;1;100,0;Totalt i retning SKIEN;8552;885;326;354;113;92;92;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-05-01T00:00+02:00;2017-06-01T00:00+02:00;2017;5;19165;17717;20613;99,8;31;31;0;91;99,5;Totalt;17279;1795;626;714;250;205;202;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;9424;8713;10135;99,8;30;30;0;2;100,0;1;8523;899;321;374;113;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;9798;9090;10506;99,8;30;30;0;66;99,3;2;8801;931;300;384;133;114;111;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;9798;9090;10506;99,8;30;30;0;66;99,3;Totalt i retning PORSGRUNN;8801;931;300;384;133;114;111;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;9423;8712;10134;99,8;30;30;0;1;100,0;Totalt i retning SKIEN;8523;899;321;374;113;91;91;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-06-01T00:00+02:00;2017-07-01T00:00+02:00;2017;6;19222;17805;20639;99,8;30;30;0;68;99,6;Totalt;17324;1830;621;758;247;204;201;3
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;7743;7270;8216;99,9;31;31;0;1;100,0;1;7020;722;252;319;86;65;65;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;8235;7758;8712;99,9;31;31;0;12;99,9;2;7472;751;252;338;91;70;70;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;8234;7756;8712;99,9;31;31;0;11;99,9;Totalt i retning PORSGRUNN;7471;751;252;338;91;70;70;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;7743;7271;8215;99,9;31;31;0;1;100,0;Totalt i retning SKIEN;7020;722;252;319;86;65;65;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-07-01T00:00+02:00;2017-08-01T00:00+02:00;2017;7;15978;15029;16927;99,9;31;31;0;13;99,9;Totalt;14492;1473;504;657;177;136;135;1
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;9179;8622;9736;100,0;31;31;0;1;100,0;1;8320;858;316;352;103;86;86;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;9569;9028;10110;100,0;31;31;0;34;99,6;2;8676;860;294;357;112;98;96;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;9570;9029;10111;100,0;31;31;0;34;99,6;Totalt i retning PORSGRUNN;8676;860;294;357;112;98;96;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;9179;8622;9736;100,0;31;31;0;1;100,0;Totalt i retning SKIEN;8319;858;316;352;103;86;86;0
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-08-01T00:00+02:00;2017-09-01T00:00+02:00;2017;8;18749;17654;19844;100,0;31;31;0;35;99,8;Totalt;16995;1718;611;709;215;184;182;2
06938V521177;Kjørbekk;RV36 S2D1 m3559;2017-09-01T00:00+02:00;2017-10-01T00:00+02:00;2017;9;9384;8763;10005;100,0;30;30;0;1;100,0;1;8507;876;312;344;124;96;96;0
